,label,text,source
4086,spam,"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP.",sms-spam-dataset
4087,ham,Lemme know when you're here,sms-spam-dataset
4088,spam,PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04,sms-spam-dataset
4089,ham,He needs to stop going to bed and make with the fucking dealing,sms-spam-dataset
4090,ham,"How are you, my Love ? Are you with your brother ? Time to talk english with him ? *grins* Say : Hey Muhommad, Penny says hello from across the sea",sms-spam-dataset
4091,spam,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now,sms-spam-dataset
4092,ham,"Hey doc pls I want to get nice t shirt for my hubby nice fiting ones my budget is  &lt;#&gt; k help pls I will load d card abi hw,keep me posted luv. 2 mj",sms-spam-dataset
4093,ham,I remain unconvinced that this isn't an elaborate test of my willpower,sms-spam-dataset
4094,ham,"Life is nothing wen v get everything. But ""life is everything wen v miss something "". Real value of people wil be realized only in their absence.... gud mrng",sms-spam-dataset
4095,ham,how are you? I miss you!,sms-spam-dataset
4096,ham,I ain't answerin no phone at what is actually a pretty reasonable hour but I'm sleepy,sms-spam-dataset
4097,ham,"Hey , is * rite u put »10 evey mnth is that all?",sms-spam-dataset
4098,ham,i am going to bed now prin,sms-spam-dataset
4099,ham,I think just yourself …Thanks and see you tomo,sms-spam-dataset
4100,ham,If u dun drive then how i go 2 sch.,sms-spam-dataset
4101,ham,I not at home now lei...,sms-spam-dataset
4102,spam,GSOH? Good with SPAM the ladies?U could b a male gigolo? 2 join the uk's fastest growing mens club reply ONCALL. mjzgroup. 08714342399.2stop reply STOP. msg@£1.50rcvd,sms-spam-dataset
4103,ham,Ok then i will come to ur home after half an hour,sms-spam-dataset
4104,spam,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,sms-spam-dataset
4105,ham,Do u hav any frnd by name ashwini in ur college?,sms-spam-dataset
4106,ham,Jus finish my lunch on my way home lor... I tot u dun wan 2 stay in sch today...,sms-spam-dataset
4107,ham,K then 2marrow are you coming to class.,sms-spam-dataset
4108,spam,"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",sms-spam-dataset
4109,ham,Pls send me your address sir.,sms-spam-dataset
4110,ham,I want to lick your pussy now...,sms-spam-dataset
4111,ham,"Yo, you gonna still be in stock tomorrow/today? I'm trying to get a dubsack",sms-spam-dataset
4112,spam,URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED. Call 09061790125 from landline. Claim 3030. Valid 12hrs only 150ppm,sms-spam-dataset
4113,ham,"I'll see, but prolly yeah",sms-spam-dataset
4114,ham,Thought we could go out for dinner. I'll treat you! Seem ok?,sms-spam-dataset
4115,ham,Where are you ? What do you do ? How can you stand to be away from me ? Doesn't your heart ache without me ? Don't you wonder of me ? Don't you crave me ?,sms-spam-dataset
4116,ham,Sorry. You never hear unless you book it. One was kinda a joke--thet were really looking for skinny white girls. The other was one line--you can only do so much on camera with that. Something like that they're casting on the look.,sms-spam-dataset
4117,ham,What you doing?how are you?,sms-spam-dataset
4118,ham,"Sure thing big man. i have hockey elections at 6, shouldn‘t go on longer than an hour though",sms-spam-dataset
4119,ham,Watch lor. I saw a few swatch one i thk quite ok. Ard 116 but i need 2nd opinion leh...,sms-spam-dataset
4120,ham,Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:),sms-spam-dataset
4121,ham,"Babe! How goes that day ? What are you up to ? I miss you already, my Love ... * loving kiss* ... I hope everything goes well.",sms-spam-dataset
4122,ham,Yunny... I'm goin to be late,sms-spam-dataset
4123,ham,Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later,sms-spam-dataset
4124,ham,"Cool, want me to go to kappa or should I meet you outside mu",sms-spam-dataset
4125,ham,"Hey sexy buns ! Have I told you ? I adore you, loverboy. I hope you remember to thank your sister in law for those meatballs *grins* ... i love you, babe",sms-spam-dataset
4126,ham,May b approve panalam...but it should have more posts..,sms-spam-dataset
4127,spam,"SPJanuary Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)",sms-spam-dataset
4128,ham,"Sorry, I'll call later",sms-spam-dataset
4129,ham,I dont thnk its a wrong calling between us,sms-spam-dataset
4130,ham,Me i'm not workin. Once i get job...,sms-spam-dataset
4131,ham,And by when you're done I mean now,sms-spam-dataset
4132,ham,"Its Ur luck to Love someone. Its Ur fortune to Love the one who Loves U. But, its a miracle to Love a person who can't Love anyone except U... Gud nyt...",sms-spam-dataset
4133,ham,Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today. If u are up give me a call xxx,sms-spam-dataset
4134,spam,FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end,sms-spam-dataset
4135,ham,Is it your yahoo boys that bring in the perf? Or legal.,sms-spam-dataset
4136,ham,No need to say anything to me. I know i am an outsider,sms-spam-dataset
4137,ham,have you ever had one foot before?,sms-spam-dataset
4138,ham,Just got to  &lt;#&gt;,sms-spam-dataset
4139,ham,"Good! No, don‘t need any receipts—well done! (…) Yes, please tell . What‘s her number, i could ring her",sms-spam-dataset
4140,ham,"Ever green quote ever told by Jerry in cartoon ""A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt",sms-spam-dataset
4141,ham,Leave it wif me lar... Ü wan to carry meh so heavy... Is da num 98321561 familiar to ü?,sms-spam-dataset
4142,ham,Beautiful truth : Expression of the face could Be seen by everyone... But the depression of heart Could be understood only By the Loved ones.. Gud Ni8;-),sms-spam-dataset
4143,ham,Infact happy new year. How are you where are you when are we seeing,sms-spam-dataset
4144,spam,"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)",sms-spam-dataset
4145,ham,That's a shame! Maybe cld meet for few hrs tomo?,sms-spam-dataset
4146,ham,Lol I would but despite these cramps I like being a girl.,sms-spam-dataset
4147,ham,I cant wait for cornwall. Hope tonight isnt too bad as well but its rock night shite. Anyway im going for a kip now have a good night. Speak to you soon.,sms-spam-dataset
4148,ham,Pls help me tell sura that i'm expecting a battery from hont. And that if should pls send me a message about how to download movies. Thanks,sms-spam-dataset
4149,spam,Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's,sms-spam-dataset
4150,ham,"Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ...",sms-spam-dataset
4151,ham,I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?,sms-spam-dataset
4152,ham,Ü comin to fetch us oredi...,sms-spam-dataset
4153,ham,What's nannys address?,sms-spam-dataset
4154,spam,"URGENT!! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",sms-spam-dataset
4155,ham,Haf u eaten? Wat time u wan me 2 come?,sms-spam-dataset
4156,spam,Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery,sms-spam-dataset
4157,ham,"Yo, call me when you get the chance, a friend of mine wanted me to ask you about a big order",sms-spam-dataset
4158,ham,This single single answers are we fighting? Plus i said am broke and you didnt reply,sms-spam-dataset
4159,ham,It certainly puts things into perspective when something like this happens,sms-spam-dataset
4160,ham,Now got tv 2 watch meh? U no work today?,sms-spam-dataset
4161,ham,i felt so...not any conveying reason.. Ese he... What about me?,sms-spam-dataset
4162,spam,Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030,sms-spam-dataset
4163,ham,How's it going? Got any exciting karaoke type activities planned? I'm debating whether to play football this eve. Feeling lazy though.,sms-spam-dataset
4164,ham,I told that am coming on wednesday.,sms-spam-dataset
4165,ham,"Its ok, called mom instead have fun",sms-spam-dataset
4166,spam,"Dear Voucher Holder, To claim this weeks offer, at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply.",sms-spam-dataset
4167,ham,Well if I'm that desperate I'll just call armand again,sms-spam-dataset
4168,ham,Are you at work right now ?,sms-spam-dataset
4169,spam,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX,sms-spam-dataset
4170,ham,Haven't heard anything and he's not answering my texts so I'm guessing he flaked. That said the jb is fantastic,sms-spam-dataset
4171,ham,"Mmmmmm ... I love you,so much, Ahmad ... I can't wait for this year to begin as every second takes me closer to being at your side. Happy New Year, my love!!",sms-spam-dataset
4172,ham,Pls what's the full name of joke's school cos fees in university of florida seem to actually be  &lt;#&gt; k. Pls holla back,sms-spam-dataset
4173,ham,"Sorry, I'll call later",sms-spam-dataset
4174,ham,Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove.,sms-spam-dataset
4175,ham,And pls pls drink plenty plenty water,sms-spam-dataset
4176,ham,How are you doing. How's the queen. Are you going for the royal wedding,sms-spam-dataset
4177,ham,He's in lag. That's just the sad part but we keep in touch thanks to skype,sms-spam-dataset
4178,ham,Ok lor then we go tog lor...,sms-spam-dataset
4179,ham,Two teams waiting for some players,sms-spam-dataset
4180,ham,Can ü send me a copy of da report?,sms-spam-dataset
4181,ham,"swhrt how u dey,hope ur ok, tot about u 2day.love n miss.take care.",sms-spam-dataset
4182,ham,"Ok da, i already planned. I wil pick you.",sms-spam-dataset
4183,spam,"Urgent! Please call 0906346330. Your ABTA complimentary 4* Spanish Holiday or £10,000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+",sms-spam-dataset
4184,ham,"Sorry, I'll call later in meeting",sms-spam-dataset
4185,ham,I just really need shit before tomorrow and I know you won't be awake before like 6,sms-spam-dataset
4186,ham,I'm good. Have you registered to vote?,sms-spam-dataset
4187,ham,"Hmm ok, i'll stay for like an hour cos my eye is really sore!",sms-spam-dataset
4188,ham,Dear got bus directly to calicut,sms-spam-dataset
4189,ham,Mm umma ask vava also to come tell him can play later together,sms-spam-dataset
4190,ham,"Well the general price is  &lt;#&gt; /oz, let me know if/when/how much you want",sms-spam-dataset
4191,ham,"Sorry, I'll call later",sms-spam-dataset
4192,ham,"Each Moment in a day,has its own value-Morning brings hope,afternoon brings faith,Evening brings luv,Night brings rest,Wish u find them all today.Good Morning",sms-spam-dataset
4193,ham,&lt;#&gt;  w jetton ave if you forgot,sms-spam-dataset
4194,ham,Ok i'm coming home now.,sms-spam-dataset
4195,ham,Can not use foreign stamps in this country.,sms-spam-dataset
4196,spam,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",sms-spam-dataset
4197,ham,"Sorry, it's a lot of friend-of-a-friend stuff, I'm just now about to talk to the actual guy who wants to buy",sms-spam-dataset
4198,spam,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,sms-spam-dataset
4199,spam,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",sms-spam-dataset
4200,spam,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost £1.50. 2 cancel send STOP",sms-spam-dataset
4201,ham,I will come tomorrow di,sms-spam-dataset
4202,ham,Wylie update: my weed dealer carlos went to freedom and had a class with lunsford,sms-spam-dataset
4203,ham,Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*,sms-spam-dataset
4204,ham,C movie is juz last minute decision mah. Juz watch 2 lar but i tot ü not interested.,sms-spam-dataset
4205,ham,How are you enjoying this semester? Take care brother.,sms-spam-dataset
4206,spam,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!,sms-spam-dataset
4207,ham,"Get the door, I'm here",sms-spam-dataset
4208,ham,"Lets use it next week, princess :)",sms-spam-dataset
4209,ham,Or i go home first lar ü wait 4 me lor.. I put down my stuff first..,sms-spam-dataset
4210,ham,I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!,sms-spam-dataset
4211,ham,No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:),sms-spam-dataset
4212,ham,Oi when you gonna ring,sms-spam-dataset
4213,spam,Missed call alert. These numbers called but left no message. 07008009200,sms-spam-dataset
4214,ham,I attended but nothing is there.,sms-spam-dataset
4215,ham,Ard 530 like dat lor. We juz meet in mrt station then ü dun haf to come out.,sms-spam-dataset
4216,ham,No dear i was sleeping :-P,sms-spam-dataset
4217,ham,Er mw im filled tuth is aight,sms-spam-dataset
4218,ham,Will be office around 4 pm. Now i am going hospital.,sms-spam-dataset
